condition	systematic_id	better_than_wild_type	severity	allele_type	expression	evidence	file	sheet_name
EMMphlox-Control	SPBC365.20c	False	fitness_log2(-0.0146)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC3B8.02	True	fitness_log2(0.189)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC3H7.03c	True	fitness_log2(0.109)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC3H7.10	True	fitness_log2(0.142)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC409.07c	True	fitness_log2(0.149)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC428.15	False	fitness_log2(-0.0331)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC646.09c	True	fitness_log2(0.145)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC646.13	False	fitness_log2(-0.0252)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC649.04	False	fitness_log2(-0.0157)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC660.10	False	fitness_log2(-0.0135)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC691.03c	False	fitness_log2(-0.0274)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC725.11c	False	fitness_log2(-0.00775)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBC776.01	False	fitness_log2(-0.0083)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBP22H7.04	False	fitness_log2(-0.0214)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPBP8B7.31	False	fitness_log2(-0.019)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC1020.08	False	fitness_log2(-0.0169)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC1235.03	False	fitness_log2(-0.0135)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC1259.02c	True	fitness_log2(0.15)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC126.12	False	fitness_log2(-0.0105)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC13B11.01	True	fitness_log2(0.107)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC16C4.11	True	fitness_log2(0.108)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC1753.02c	True	fitness_log2(0.0983)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC188.02	True	fitness_log2(0.145)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC18B5.03	False	fitness_log2(-0.0294)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC24B10.18	False	fitness_log2(-0.0464)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC320.03	False	fitness_log2(-0.0506)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC4G3.09c	False	fitness_log2(-0.01)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC4G3.17	False	fitness_log2(-0.01)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC553.01c	True	fitness_log2(0.133)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC5E4.10c	False	fitness_log2(-0.00458)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC63.06	False	fitness_log2(-0.0161)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC663.06c	False	fitness_log2(-0.0281)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC736.13	False	fitness_log2(-0.0169)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC794.03	False	fitness_log2(-0.0126)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC962.05	False	fitness_log2(-0.00994)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCC965.12	False	fitness_log2(-0.00398)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
EMMphlox-Control	SPCP31B10.02	False	fitness_log2(-0.00908)	deletion	null	ECO:0005004	data/elife-76000-supp4-v2.xlsx	viability_benign
YES-Bref60	972	True	fitness_log2(0.213)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-SDS0.02	972	True	fitness_log2(0.0765)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-TBH15	972	False	fitness_log2(-0.247)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	972	False	fitness_log2(-0.239)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HP10	972	False	fitness_log2(-0.0644)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	972	False	fitness_log2(-0.199)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-TBH1.5	972	False	fitness_log2(-0.323)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-Bleo200	SPAC105.02c	True	fitness_log2(0.269)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EtOH5	SPAC105.02c	True	fitness_log2(0.168)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Forma2	SPAC105.02c	True	fitness_log2(0.186)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl0.5SDS0.004	SPAC105.02c	False	fitness_log2(-0.11)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC105.02c	False	fitness_log2(-0.0587)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib100	SPAC1071.07c	False	fitness_log2(-0.345)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Forma2	SPAC1071.07c	False	fitness_log2(-0.976)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-UV20m	SPAC1071.07c	False	fitness_log2(-0.353)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-VPA5	SPAC1071.07c	False	fitness_log2(-0.478)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPAC1071.07c	False	fitness_log2(-0.702)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPAC1071.07c	False	fitness_log2(-1.11)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPAC1071.07c	False	fitness_log2(-0.603)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPAC1071.07c	False	fitness_log2(-0.633)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl0.5SDS0.004	SPAC1071.07c	False	fitness_log2(-0.576)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPAC1071.07c	False	fitness_log2(-0.464)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC1071.07c	False	fitness_log2(-0.543)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bref60	SPAC1071.09c	True	fitness_log2(0.705)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Forma2	SPAC1071.09c	False	fitness_log2(-0.14)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-EGTA5	SPAC1071.09c	True	fitness_log2(0.0951)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPAC1071.09c	False	fitness_log2(-0.258)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol3MMS0.005	SPAC1071.09c	False	fitness_log2(-0.193)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPAC1071.09c	False	fitness_log2(-0.163)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC1071.09c	False	fitness_log2(-0.32)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-NaCl150MMS0.005	SPAC1071.09c	False	fitness_log2(-0.0735)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-3AT4	SPAC10F6.14c	True	fitness_log2(0.0781)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EtOH5	SPAC10F6.14c	False	fitness_log2(-0.381)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-KCl0.5SDS0.01	SPAC10F6.14c	False	fitness_log2(-0.129)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-UV20m	SPAC10F6.14c	False	fitness_log2(-0.112)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPAC10F6.14c	True	fitness_log2(0.0378)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-TSA500	SPAC10F6.14c	False	fitness_log2(-0.129)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-HU30	SPAC11E3.12	False	fitness_log2(-0.0634)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-CdCl1	SPAC12G12.11c	False	fitness_log2(-0.1)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPAC12G12.11c	False	fitness_log2(-0.369)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPAC12G12.11c	False	fitness_log2(-0.069)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC12G12.11c	False	fitness_log2(-0.208)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-UV20m	SPAC13F5.03c	False	fitness_log2(-0.0977)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-VPA5	SPAC13F5.03c	False	fitness_log2(-0.108)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPAC13F5.03c	False	fitness_log2(-0.121)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-EGTA15	SPAC13F5.03c	False	fitness_log2(-0.104)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.1Aged7	SPAC13F5.03c	False	fitness_log2(-0.0771)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.5Aged7	SPAC13F5.03c	False	fitness_log2(-0.0861)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-SDS0.02	SPAC13F5.04c	False	fitness_log2(-0.176)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPAC13F5.04c	False	fitness_log2(-0.155)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HP10	SPAC13F5.04c	False	fitness_log2(-0.114)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPAC13F5.04c	False	fitness_log2(-0.209)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8MMS0.075	SPAC13F5.04c	False	fitness_log2(-0.118)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC13F5.04c	False	fitness_log2(-0.152)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib200	SPAC140.01	True	fitness_log2(0.141)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPAC140.01	True	fitness_log2(0.395)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.1Aged7	SPAC140.01	False	fitness_log2(-0.466)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.5Aged7	SPAC140.01	False	fitness_log2(-0.264)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC140.01	False	fitness_log2(-0.0822)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.1	SPAC140.01	False	fitness_log2(-0.323)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-Cys	SPAC1556.02c	False	fitness_log2(-0.164)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMMphlox-Cana75	SPAC1556.02c	False	fitness_log2(-0.177)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bref60	SPAC1556.02c	True	fitness_log2(0.485)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.1Aged7	SPAC1556.02c	False	fitness_log2(-0.532)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.5Aged7	SPAC1556.02c	False	fitness_log2(-0.381)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc1Aged7	SPAC1556.02c	False	fitness_log2(-0.241)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC1556.02c	True	fitness_log2(0.114)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Ovana1	SPAC1556.02c	True	fitness_log2(0.0883)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.1	SPAC1556.02c	False	fitness_log2(-0.302)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.5	SPAC1556.02c	False	fitness_log2(-0.106)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Xylose2	SPAC1556.02c	False	fitness_log2(-0.852)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
Yesphlox-DMSO	SPAC1556.02c	False	fitness_log2(-0.183)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-KCl1SDS0.01	SPAC15A10.10	False	fitness_log2(-0.0603)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC15A10.10	True	fitness_log2(0.0856)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-NaCl150MMS0.005	SPAC15A10.10	True	fitness_log2(0.0859)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-3AT6	SPAC16.01	True	fitness_log2(0.103)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMMphlox-Cana75	SPAC16.01	False	fitness_log2(-0.0826)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco10KCl0.5	SPAC16.01	False	fitness_log2(-0.449)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco4KCl0.5	SPAC16.01	False	fitness_log2(-0.122)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-CoCl0.25	SPAC16.01	False	fitness_log2(-0.0759)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-KCl1SDS0.01	SPAC16.01	False	fitness_log2(-0.878)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-VPA5	SPAC16.01	True	fitness_log2(0.0992)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-EGTA1	SPAC16.01	False	fitness_log2(-0.0867)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Forma2.5	SPAC16.01	False	fitness_log2(-0.116)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPAC16.01	True	fitness_log2(0.178)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HP10	SPAC16.01	False	fitness_log2(-0.156)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPAC16.01	False	fitness_log2(-0.118)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl0.5	SPAC16.01	False	fitness_log2(-0.138)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl0.5SDS0.004	SPAC16.01	False	fitness_log2(-0.559)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC16.01	True	fitness_log2(0.154)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-VPA10	SPAC16.01	True	fitness_log2(0.5)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-Bleo200	SPAC1610.02c	False	fitness_log2(-0.263)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bleo600	SPAC1610.02c	False	fitness_log2(-0.153)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib100	SPAC1610.02c	False	fitness_log2(-0.116)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib200	SPAC1610.02c	False	fitness_log2(-0.143)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EtOH5	SPAC1610.02c	False	fitness_log2(-0.186)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Forma2	SPAC1610.02c	False	fitness_log2(-0.886)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-HU45	SPAC1610.02c	False	fitness_log2(-0.096)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-VPA5	SPAC1610.02c	False	fitness_log2(-0.26)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPAC1610.02c	False	fitness_log2(-0.992)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Forma2.5	SPAC1610.02c	False	fitness_log2(-0.826)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPAC1610.02c	False	fitness_log2(-0.617)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol3MMS0.005	SPAC1610.02c	False	fitness_log2(-0.433)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPAC1610.02c	False	fitness_log2(-0.485)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl0.5SDS0.004	SPAC1610.02c	False	fitness_log2(-0.821)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPAC1610.02c	False	fitness_log2(-0.826)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC1610.02c	False	fitness_log2(-0.563)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-NaCl150	SPAC1610.02c	True	fitness_log2(0.0897)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-NaCl150MMS0.005	SPAC1610.02c	False	fitness_log2(-0.316)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Ovana0.5	SPAC1610.02c	False	fitness_log2(-0.221)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-TSA1000	SPAC1610.02c	False	fitness_log2(-0.133)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.5	SPAC1610.02c	False	fitness_log2(-0.123)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-CdCl1	SPAC1687.14c	False	fitness_log2(-0.0851)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPAC1687.14c	False	fitness_log2(-0.387)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol3MMS0.005	SPAC1687.14c	False	fitness_log2(-0.122)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPAC1687.14c	False	fitness_log2(-0.161)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPAC1687.14c	False	fitness_log2(-0.317)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco4KCl0.5	SPAC1687.15	False	fitness_log2(-0.382)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-HU30	SPAC1687.15	False	fitness_log2(-0.0793)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-KCl0.5SDS0.01	SPAC1687.15	False	fitness_log2(-0.65)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-KCl1SDS0.01	SPAC1687.15	False	fitness_log2(-1.0)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-UV3000	SPAC1687.15	True	fitness_log2(0.163)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-VPA5	SPAC1687.15	False	fitness_log2(-0.0613)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPAC1687.15	False	fitness_log2(-0.593)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPAC1687.15	False	fitness_log2(-0.0886)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl0.5	SPAC1687.15	False	fitness_log2(-0.518)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
